Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Log_MonthlyIncome
31,0,616,12,3,4,41,3,2,4,17369,0,11,3,3,2,10,2,1,9,7,8,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8.675222055641148
40,0,1469,9,4,4,35,3,1,2,25063,8,14,3,4,1,3,2,3,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.193676665955241
32,0,498,3,4,3,93,3,2,1,13554,1,12,3,3,1,8,2,4,8,7,6,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.813735892300215
36,1,530,3,1,3,51,2,3,4,5518,1,11,3,1,1,16,6,3,16,7,3,7,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,9.242420265439595
33,0,1069,1,3,2,42,2,2,4,12291,0,14,3,1,0,6,3,3,5,0,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.846496938558838
37,1,625,1,4,1,46,2,3,3,14922,5,11,3,3,0,17,2,1,14,1,11,7,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.26955223160803
45,0,805,4,2,3,57,3,2,2,23163,1,12,3,2,0,9,5,2,9,7,0,8,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.400209835930418
29,0,1404,20,3,3,84,3,1,4,18203,1,15,3,2,1,3,5,3,3,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7.67693714581808
35,0,1219,18,3,3,86,3,2,3,6179,1,16,3,2,0,5,3,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.434246270595311
52,0,1053,1,2,4,70,3,4,4,13829,2,15,3,2,1,26,2,2,9,8,7,8,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9.746833742490752
58,1,289,2,3,4,51,3,1,3,26227,4,24,4,1,0,7,4,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,7.8160138391590275
53,0,1376,2,2,3,45,3,4,3,13938,6,13,3,3,1,22,3,4,17,13,15,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.605957144029533
30,0,231,8,2,3,62,3,3,3,9977,5,11,3,1,1,10,2,4,8,4,7,7,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8.890823576004383
38,0,152,10,3,3,85,3,2,4,19899,1,13,3,2,0,6,1,3,5,3,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,8.64241515616962
35,0,882,3,4,4,92,3,3,4,6812,6,13,3,2,1,12,2,3,10,9,0,8,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.964951211714654
39,0,903,2,5,1,41,4,3,3,2560,0,18,3,4,0,9,3,3,8,7,0,7,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.97221007835365
40,1,1479,24,3,2,100,4,4,2,17071,4,16,3,4,0,22,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,9.487593248937424
47,0,1379,16,4,3,64,4,2,3,6759,1,19,3,3,0,20,3,4,19,10,2,7,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8.53070154144103
36,0,1229,8,4,1,84,3,2,4,25952,4,13,3,4,2,12,3,3,7,7,0,7,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,8.533066540572527
31,1,335,9,2,3,46,2,1,1,10322,0,22,4,1,0,4,0,3,3,2,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,7.7501841622578365
33,0,722,17,3,4,38,3,4,3,20489,1,11,3,4,0,10,2,3,10,8,6,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9.766808353620874
29,1,906,10,3,4,92,2,1,1,11479,6,20,4,3,0,3,5,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7.785305182539862
33,0,461,13,1,2,53,3,1,4,17241,3,18,3,1,0,5,4,3,3,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.146998697389993
45,0,974,1,4,4,91,3,1,4,11005,3,14,3,4,2,8,2,3,5,3,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.7279755421055585
50,0,1126,1,2,4,66,3,4,4,6615,9,22,4,3,1,32,1,2,5,4,1,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.764225485202621
33,0,827,1,4,3,84,4,2,2,20161,1,13,3,1,1,6,2,3,6,5,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8.610501368549889
41,0,840,9,3,1,64,3,5,3,3735,2,17,3,2,1,21,2,4,18,16,0,11,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.874058741845316
27,0,1134,16,4,3,37,3,1,2,12086,9,14,3,2,1,4,2,3,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7.941651252930556
45,0,248,23,2,4,42,3,2,1,14039,1,15,3,3,1,9,2,3,9,8,0,8,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,8.198089248956116
47,0,955,4,2,4,83,3,2,4,8571,1,17,3,3,0,9,0,3,9,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8.33423142973486
30,1,138,22,3,1,48,3,1,3,11539,4,11,3,2,0,7,2,3,5,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7.665284718471351
50,0,939,24,3,4,95,3,4,3,4161,3,18,3,4,1,22,2,3,12,11,1,5,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,9.544953739112396
38,0,1391,10,1,3,66,3,1,3,12127,0,17,3,2,1,3,0,2,2,1,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.895436006942965
46,0,566,7,2,4,75,3,3,3,24208,6,13,3,2,1,13,3,3,8,7,0,7,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.291551627401006
24,0,1206,17,1,4,41,2,2,3,24117,1,15,3,2,2,5,6,3,4,2,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.384347278082808
35,1,622,14,4,3,39,2,1,2,10074,1,24,4,4,1,5,2,1,4,2,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,8.227909837597483
31,0,853,1,1,3,96,3,2,1,11275,1,12,3,3,1,4,1,3,4,3,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.330622620332868
18,0,287,5,2,2,73,3,1,4,13493,1,15,3,4,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6.9584483932976555
54,0,1441,17,3,3,56,3,3,3,13943,8,11,3,3,1,22,2,3,10,7,0,8,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9.281730368062856
35,0,583,25,4,3,57,3,3,3,6975,1,11,3,3,1,16,3,2,16,10,10,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.248502833070532
30,0,153,8,2,2,73,4,3,1,17802,0,12,3,3,3,9,4,2,8,7,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9.342858751676328
20,1,1097,11,3,4,98,2,1,1,18275,1,15,3,1,0,1,2,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7.8636512654486515
30,1,109,5,3,2,60,3,1,2,25725,0,17,3,1,0,4,3,3,3,2,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.792761720816526
26,0,1066,2,2,4,32,4,2,4,3334,1,12,3,2,0,8,2,3,8,7,1,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8.607582191143917
22,0,217,8,1,2,94,1,1,1,6881,1,15,3,1,1,4,3,2,4,3,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.804659297056102
48,0,277,6,3,1,97,2,2,3,13119,2,13,3,4,0,19,0,3,2,2,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.352554369474591
48,0,1355,4,4,3,78,2,3,3,22245,7,14,3,2,0,27,3,3,15,11,4,8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.305650551780507
41,0,549,7,2,4,42,3,2,3,23371,6,14,3,2,0,8,6,3,2,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.517992871586802
39,0,466,1,1,4,65,2,4,4,7060,1,16,3,3,1,21,3,3,21,6,11,8,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.452737380212278
27,0,1055,2,4,1,47,3,2,4,4658,0,18,3,2,1,4,2,3,3,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.349484346990128
35,0,802,10,3,2,45,3,1,4,9541,1,20,4,1,1,3,4,2,3,2,1,2,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8.273336598504486
42,0,265,5,2,4,90,3,5,3,7770,6,13,3,2,0,21,3,4,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9.814874894179525
50,0,804,9,3,1,64,3,1,4,20165,4,18,3,2,0,8,5,3,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.7752758464868625
59,0,715,2,3,3,69,2,4,4,21829,3,13,3,1,0,30,4,3,5,3,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9.52711997525166
37,1,1141,11,2,1,61,1,2,2,14382,5,15,3,1,0,15,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.471777327885755
55,0,135,18,4,3,62,3,2,2,12992,3,14,3,4,2,17,3,3,8,7,6,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8.761863373274727
41,0,247,7,1,2,55,1,5,3,20284,1,22,4,2,2,21,3,3,21,16,5,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.90218670680308
38,0,1035,3,4,2,42,3,2,4,4981,8,12,3,3,0,19,1,3,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,8.833754223418396
26,1,265,29,2,2,79,1,2,1,21813,8,18,3,4,0,7,6,3,2,2,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.511175119090675
52,1,266,2,1,1,57,1,5,4,25846,1,15,3,4,1,33,3,3,32,14,6,9,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.895757754474186
44,0,1448,28,3,4,53,4,4,4,11737,3,18,3,3,1,23,2,3,12,11,11,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,9.497097016351463
50,0,145,1,3,4,95,3,2,3,24920,0,12,3,1,1,19,3,3,18,7,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.7558950816463
36,1,885,16,4,3,43,4,1,1,8269,1,16,3,3,0,18,1,3,17,13,15,14,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.917171988845776
39,0,945,22,3,4,82,3,3,1,5083,1,13,3,3,0,21,2,3,21,6,2,8,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9.294773427951013
33,0,1038,8,1,2,88,2,1,4,21437,0,19,3,4,0,3,2,2,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.759187438507795
45,0,1234,11,2,4,90,3,4,4,5404,3,13,3,2,1,26,4,4,9,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.77854771798028
32,0,1109,29,4,4,69,3,1,3,11135,9,12,3,2,0,10,2,3,8,7,7,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.300528606199737
34,0,216,1,4,2,75,4,2,4,12278,0,11,3,4,1,16,2,2,15,1,0,9,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.182557990963732
59,0,1089,1,2,2,66,3,3,4,11038,3,14,3,3,1,14,1,1,6,4,0,4,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,9.384713758920963
45,0,788,24,4,2,36,3,1,2,8318,1,16,3,1,0,6,3,3,6,3,0,4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7.686162303492906
53,0,124,2,3,3,38,2,3,2,23537,2,12,3,1,1,30,2,3,15,7,6,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.926118971153382
36,1,660,15,3,1,81,3,2,3,7858,7,14,3,2,1,9,3,2,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8.483636407887394
26,1,342,2,3,1,57,3,1,1,15346,6,14,3,2,1,6,2,3,3,2,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,7.622174594817622
34,0,1333,10,4,3,87,3,1,3,18410,1,19,3,4,1,1,2,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7.7057128238944275
28,0,1144,10,1,4,74,3,1,2,23384,1,22,4,2,0,1,5,3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6.959398512133975
38,0,1186,3,4,3,44,3,1,3,2997,3,16,3,1,1,8,2,3,2,2,2,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.945201132412759
50,0,1464,2,4,2,62,3,5,3,12853,2,11,3,4,1,29,2,2,8,1,7,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,9.86464276871256
37,0,124,3,3,4,35,3,2,2,13848,3,15,3,1,0,8,3,2,4,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.32069157104845
40,0,300,26,3,3,74,3,2,1,22217,1,14,3,2,1,8,3,2,7,7,7,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.035629778183564
26,0,921,1,1,1,66,2,1,3,25265,1,13,3,3,2,5,5,3,5,3,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.60489448081162
46,0,430,1,4,4,40,3,5,4,21445,9,17,3,4,2,23,0,3,2,2,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.884712397209794
54,0,1082,2,4,3,41,2,3,3,8392,6,11,3,2,1,13,4,3,9,4,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9.276783328524896
56,0,1240,9,3,1,63,3,1,3,12154,2,19,3,2,1,18,4,3,5,4,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.987184748233473
36,0,796,12,5,4,51,2,3,4,15669,0,11,3,2,0,15,2,2,14,8,7,8,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.089189170412032
55,0,444,2,1,3,40,2,4,1,17323,7,15,3,2,0,31,3,4,9,7,6,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9.726571360400724
43,0,415,25,3,3,79,2,3,4,5268,5,13,3,3,1,18,5,3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.28720881623276
20,1,769,9,3,4,54,3,1,4,17205,1,14,3,2,0,2,3,3,2,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.751045117971802
21,1,1334,10,3,3,36,2,1,1,17258,1,13,3,1,0,1,6,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.256297239690681
46,0,1003,8,4,4,74,2,2,1,21029,8,23,4,1,3,19,2,3,16,13,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.437283808187935
51,1,1323,4,4,1,34,3,1,3,10332,9,12,3,3,3,18,2,4,10,0,2,7,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,7.808729306744399
28,1,1366,24,2,2,72,2,3,1,12355,1,12,3,1,0,10,2,2,10,7,1,9,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,9.07371849443322
26,0,192,1,2,1,59,2,1,1,11141,1,16,3,1,2,6,2,3,5,3,1,3,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.282988692742602
30,0,1176,20,3,3,85,3,2,1,9096,0,15,3,3,1,7,1,2,6,2,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,9.206131527202128
41,0,509,7,2,2,43,4,1,3,18863,1,13,3,3,0,10,3,3,10,6,0,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8.124743020385568
38,0,330,17,1,3,65,2,3,3,24608,0,18,3,1,1,20,4,2,19,9,1,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.085230560933338
40,0,1492,20,4,1,61,3,3,4,26542,4,20,4,4,1,14,6,3,11,10,11,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,9.24212969446559
27,0,1277,8,5,1,87,1,1,3,5869,1,19,3,4,3,3,4,3,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.438582790834326
55,0,1091,2,1,4,65,3,3,2,15813,3,18,3,2,1,23,4,3,3,2,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9.303557453687317
28,0,857,10,3,3,59,3,2,3,7909,3,13,3,4,0,10,4,4,8,7,1,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8.205491613120236
44,1,1376,1,2,2,91,2,3,1,2326,9,14,3,4,1,24,1,3,20,6,3,6,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9.257510176452573
33,0,654,5,3,4,34,2,3,4,21214,4,15,3,3,1,9,2,3,3,2,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.87066300440602
35,1,1204,4,3,4,86,3,3,1,10333,0,22,4,1,0,9,2,3,8,7,4,7,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,9.167745974343763
33,1,827,29,4,1,54,2,2,3,3129,1,22,4,2,0,14,4,3,13,7,3,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.413830678421084
28,0,895,15,2,1,50,3,1,3,22482,1,16,3,4,1,4,5,2,4,2,2,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.699842407396986
34,0,618,3,1,1,45,3,2,4,22266,0,17,3,3,0,7,1,2,6,2,0,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.956350940490871
37,0,309,10,4,4,88,2,2,4,24223,2,14,3,3,3,8,5,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.809116258125274
25,1,1219,4,1,4,32,3,1,4,4605,1,15,3,2,1,7,3,4,7,7,5,6,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,8.213923595622743
26,1,1330,21,3,1,37,3,1,3,19373,1,20,4,3,1,1,0,2,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.774015077250727
33,1,1017,25,3,1,55,2,1,2,2993,4,20,4,2,0,5,0,3,2,2,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,7.746732907753622
42,0,469,2,2,4,35,3,4,1,14399,0,17,3,4,1,23,3,3,22,6,13,7,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9.779397167305078
28,1,1009,1,3,1,45,2,1,2,7160,1,15,3,1,2,1,2,3,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.862112211662748
50,1,959,1,4,4,81,3,2,3,17251,3,14,3,4,0,5,4,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,8.461469042643875
33,0,970,7,3,4,30,3,2,2,13401,0,17,3,3,1,4,3,3,3,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.3670677328386
34,0,697,3,4,3,40,2,1,4,22478,3,17,3,4,3,6,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.9996785794994505
48,0,1262,1,4,1,35,4,4,4,16154,2,22,4,3,0,27,3,2,5,4,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9.734240155229445
45,0,1050,9,4,2,65,2,2,3,17970,1,13,3,4,1,15,2,3,15,10,4,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.629449873761905
52,0,994,7,4,2,87,3,3,2,15322,7,19,3,4,0,18,4,3,8,6,4,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.253974408996244
38,0,770,10,4,3,73,2,3,3,5569,0,14,3,2,2,9,2,3,8,7,2,7,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9.075779878580487
29,0,1107,28,4,3,93,3,1,4,26968,4,22,4,1,1,11,1,3,7,5,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.83002808253384
28,0,950,3,3,4,93,3,3,2,8039,0,17,3,2,3,10,3,2,9,7,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.94324493313279
46,0,406,3,1,1,52,3,4,3,15596,3,12,3,4,1,23,3,3,12,9,4,9,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9.768011412973678
38,0,130,2,2,4,32,3,3,2,20619,7,16,3,3,0,10,2,3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.902727664035522
43,0,1082,27,3,3,83,3,3,1,11535,8,11,3,3,1,18,1,3,8,7,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.289243969571649
39,1,203,2,3,1,84,3,4,4,13547,7,11,3,4,3,21,4,3,18,7,11,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.406729185981574
40,0,1308,14,3,3,44,2,5,3,17544,1,14,3,1,0,21,2,4,20,7,4,9,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9.88466144828608
21,0,984,1,1,4,70,2,1,2,25326,1,11,3,3,0,2,6,4,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,7.635786861395585
39,0,439,9,3,3,70,3,2,2,8770,9,15,3,3,0,9,2,2,5,4,0,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.82217476094608
36,0,217,18,4,1,78,3,2,4,23238,2,20,4,1,0,18,0,3,11,9,0,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8.959311617172437
31,0,793,20,3,3,67,4,1,4,21981,0,12,3,1,1,3,4,3,2,2,2,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7.934513463882263
28,0,1451,2,1,1,67,2,1,2,19911,0,17,3,1,0,6,2,1,5,3,0,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.07153089355666
35,0,1182,11,2,4,54,3,2,4,18500,1,11,3,4,1,5,3,3,5,2,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.51097389160232
49,0,174,8,4,4,56,2,4,2,11879,6,17,3,2,1,22,3,3,9,8,2,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,9.481969279105716
34,0,1003,2,2,4,95,3,2,3,15834,2,11,3,4,0,5,3,2,3,2,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8.302513718514158
29,0,490,10,3,4,61,3,1,2,17940,0,14,3,4,2,8,2,2,7,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.09925056179696
42,0,188,29,3,2,56,1,2,4,9558,4,19,3,1,0,16,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.360071435644025
29,0,718,8,1,2,79,2,2,4,17689,1,15,3,3,1,10,2,2,10,7,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,8.528528701079983
38,0,433,1,3,3,37,4,1,3,6004,1,13,3,4,1,7,2,4,7,6,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7.953318346560431
28,0,773,6,3,3,39,2,1,3,22088,1,14,3,4,1,3,2,3,3,1,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.902487437162855
18,1,247,8,1,3,80,3,1,3,13556,1,12,3,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.552237287560802
